sentence	label
right , from its promenade of barely clad bodies in myrtle beach , s.c. , to the adrenaline jolt of a sudden lunch rush at the diner 	1
far from heaven is a dazzling conceptual feat , 	1
go down in the annals of cinema as one of the great submarine stories 	1
the lady and the duke represents the filmmaker 's lifelong concern with formalist experimentation in cinematic art . 	1
a work of extraordinary journalism 	1
a delightful , if minor , pastry of a movie . 	1
to the annoying score 	0
is , arguably , the most accomplished work to date from hong kong 's versatile stanley kwan 	1
an engaging 	1
's a movie that accomplishes so much that one viewing ca n't possibly be enough 	1
it 's burns ' visuals , characters and his punchy dialogue , not his plot , that carry waydowntown . 	1
lots of laughs 	1
is uncompromising , difficult and unbearably beautiful . 	1
it 's an interesting effort ( particularly for jfk conspiracy nuts ) , 	1
girls ca n't swim represents an engaging and intimate first feature by a talented director to watch , and it 's a worthy entry in the french coming-of-age genre 	1
graphic sex may be what 's attracting audiences to unfaithful , but gripping performances by lane and gere are what will keep them awake . 	1
utterly convincing -- and deeply appealing -- as a noble teacher who embraces a strict moral code 	1
linking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie 	0
on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly 	0
already obscure 	0
thrill you , touch you and 	1
ego-destroying 	0
the jokes are sophomoric 	0
a scummy ripoff of david cronenberg 's brilliant ` videodrome . 	0
even more reassuring is how its makers actually seem to understand what made allen 's romantic comedies so pertinent and enduring 	1
love him 	1
advancing 	1
fits 	1
the young actors , not very experienced , 	1
, dancing , singing , and unforgettable characters 	1
... comes alive only when it switches gears to the sentimental . 	0
first-class , natural acting and a look at `` the real americans '' make this a charmer . 	1
fairly lame 	0
of this and that -- whatever fills time -- with no unified whole 	0
'd have to be a most hard-hearted person not to be moved by this drama 	1
breaks its little neck trying to perform entertaining tricks 	0
pseudo-intellectual kid 	0
a funny yet dark and seedy clash of cultures and generations . 	1
assured direction and complete lack of modern day irony 	1
of funny situations and honest observations 	1
certainly clever in spots 	1
your ego 	1
holland lets things peter out midway , but it 's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals . 	1
ice age is consistently amusing and engrossing ... 	1
soap-opera emotion 	0
in its perfect quiet pace 	1
this is one of the year 's best films . 	1
it 's uninteresting . 	0
not invite some genuine spontaneity into the film by having the evil aliens ' laser guns actually hit something for once ? 	0
emotional and moral 	1
very ambitious project 	1
, it is clearly a good thing . 	1
superbly acted offbeat thriller 	1
, more inadvertent ones and stunningly trite 	0
is n't as weird as it ought to be 	0
incredibly flexible 	1
a surprising , subtle turn 	1
nice 	1
luscious 	1
insultingly inept and artificial 	0
a thoroughly enjoyable , heartfelt coming-of-age comedy . 	1
trailer-trash style 	0
a slapdash mess 	0
watchable up 	1
manages just to be depressing , as the lead actor phones in his autobiographical performance . 	0
that the debate it joins is a necessary and timely one 	1
full flush 	0
ghandi gone bad 	0
the first movie 	1
french malapropisms 	1
might actually want to watch . 	1
necessary to document all this emotional misery 	0
is simply no doubt that this film asks the right questions at the right time in the history of our country 	1
recommended -- as visually bland as a dentist 's waiting room , complete with soothing muzak and 	0
a moving and weighty depiction 	1
a no-holds-barred cinematic 	1
knows how to hold the screen 	1
`` die another day '' one of the most entertaining bonds in years 	1
with restraint and a delicate ambiguity 	1
characters who are either too goodly , wise and knowing or downright comically evil 	0
film school undergrad 	0
i 'm sure there 's a teenage boy out there somewhere who 's dying for this kind of entertainment . 	0
there are too many bona fide groaners among too few laughs 	0
to feel funny and light 	1
the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food 	1
alienation 	0
spectators will indeed sit open-mouthed before the screen , not screaming but yawning . 	0
've completely 	1
the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . '' 	0
fascinating little thriller 	1
quietly vulnerable 	1
inauthentic 	0
mental illness 	0
is weak . 	0
the exuberant openness 	1
is the director 's talent 	1
for all the time we spend with these people , we never really get inside of them . 	0
is all about a wild-and-woolly , wall-to-wall good time . 	1
( less a movie than ) an appalling , odoriferous thing ... so rotten in almost every single facet of production that you 'll want to crawl up your own *** in embarrassment . 	0
any viewer forced to watch him try out so many complicated facial expressions 	0
on `` stupid 	0
if s&m seems like a strange route to true love , maybe it is , but it 's to this film 's ( and its makers ' ) credit that we believe that that 's exactly what these two people need to find each other -- and themselves . 	1
its makers are n't removed and inquisitive enough for that 	0
killing time , that 's all that 's going on here . 	0
mind-numbingly awful that you hope britney wo n't do it one more time , as far as 	0
at your neighbor 's garage sale 	0
everyone 's to blame here . 	0
true to its animatronic roots : ... as stiff , ponderous and charmless as a mechanical apparatus ... ` the country bears ' should never have been brought out of hibernation . 	0
win any academy awards 	1
awkwardly paced 	0
this movie worth seeing 	1
more complex 	1
joshua is as blasphemous and nonsensical as a luis buñuel film without the latter 's attendant intelligence , poetry , passion , and genius . 	0
this insipid , brutally clueless film 	0
is just garbage 	0
may strain adult credibility 	0
bad acting 	0
pays off , as does its sensitive handling of some delicate subject matter 	1
comes off as a kingdom more mild than wild . 	0
