sentence	label
a winning comedy 	1
the major problem 	0
that reminds at every turn of elizabeth berkley 's flopping dolphin-gasm 	0
the psychology 101 study of romantic obsession 	1
of passion , grief and fear 	1
the hours represents two of those well spent 	1
deals with first love sweetly 	1
and pat storytelling 	0
a forceful drama of an alienated executive who re-invents himself 	1
made the original men in black such a pleasure 	1
while the now 72-year-old robert evans been slowed down by a stroke , he has at least one more story to tell : his own . 	1
appear foolish and shallow rather than , as was more likely , 	0
might sit through this summer that do not involve a dentist drill . 	0
that ultimately coheres into a sane and breathtakingly creative film 	1
skip the film 	0
also like its hero , it remains brightly optimistic , coming through in the end 	1
a flawed human 	0
a baffling subplot involving smuggling drugs inside danish cows falls flat , and 	0
attractive about this movie 	1
were more repulsive 	0
too long , and larded with exposition 	0
goodness 	1
taking up the current teen movie concern with bodily functions 	1
're on the edge of your seat 	1
the works of an artist 	1
edge to it 	1
wise and deadpan humorous . 	1
is completely lacking in charm and charisma 	0
takes big bloody chomps out of it 	0
imagine that even very small children will be impressed by this tired retread 	0
an inconclusive ending 	0
with a story that tries to grab us , only to keep letting go at all the wrong moments 	0
a great script brought down by lousy direction . 	0
content to dog-paddle in the mediocre end of the pool 	0
'm sure there 's a teenage boy out there somewhere who 's dying for this kind of entertainment . 	0
, you could restage the whole thing in your bathtub . 	0
bucked the odds to emerge as an exquisite motion picture in its own right 	1
nearly incoherent 	0
is n't particularly assaultive 	0
that takes a stand in favor of tradition and warmth 	1
to a sunshine state 	1
introspective and 	1
for the tube 	0
shows a level of young , black manhood that is funny , touching , smart and complicated . 	1
of vignettes which only prove that ` zany ' does n't necessarily mean ` funny 	0
emotionally strong and 	1
wholly unnecessary 	0
a film of empty , fetishistic violence in which murder is casual and fun . 	0
is better-focused than the incomprehensible anne rice novel it 's based upon 	1
more ridiculous 	0
unoriginal 	0
that run the gamut from cheesy to cheesier to cheesiest 	0
takes a classic story , casts attractive and talented actors 	1
whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau 	0
a college keg party 	0
is so engagingly messing around like slob city reductions of damon runyon crooks 	1
hostile 	0
a copout 	0
earnest yet curiously tepid and choppy recycling in which predictability is the only winner . 	0
its apparent glee 	1
it offers hope 	1
an experience that is richer than anticipated 	1
style and humor 	1
as deep as a petri dish 	0
of those films where the characters inhabit that special annex of hell where adults behave like kids , children behave like adults and everyone 	0
this broken character study 	0
torture and 	0
seagal 	0
little more than routine 	0
both stars are appealing enough to probably have a good shot at a hollywood career , if they want one 	1
shockers since the evil dead 	1
's also a -- dare i say it twice -- delightfully charming -- and totally american , i might add -- slice of comedic bliss . 	1
does too much meandering , norton has to recite bland police procedural details , fiennes wanders around in an attempt to seem weird and distanced , hopkins looks like a drag queen . 	0
... an adorably whimsical comedy that deserves more than a passing twinkle . 	1
the movie 's presentation , which is way too stagy 	0
comes along every day 	1
always entertaining , 	1
understandable 	1
feel-good movie 	1
a woozy quality to the manner of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film 's simple title 	0
's pretty stupid 	0
if the man from elysian fields is doomed by its smallness , it is also elevated by it -- the kind of movie that you enjoy more because you 're one of the lucky few who sought it out . 	1
prevent its tragic waste of life 	0
the phenomenal , water-born cinematography by david hennings 	1
confirms lynne ramsay as an important , original talent in international cinema . 	1
the color palette , with lots of somber blues and pinks , is dreamy and evocative 	1
moved by this drama 	1
simple title 	1
i 'm actually having a hard time believing people were paid to make it 	0
by characters who are nearly impossible to care about 	0
an original character , siuation or joke in the entire movie 	0
in the pile of useless actioners 	0
coupled with pitch-perfect acting 	1
is a dud 	0
guessing at almost every turn 	1
interesting and thoroughly unfaithful version of carmen 	1
that never quite gel 	0
deep down , i realized the harsh reality of my situation : i would leave the theater with a lower i.q. than when i had entered 	0
winning flight of revisionist fancy 	1
happily 	1
are puerile 	0
deeply absorbing 	1
's also disappointing to a certain degree 	0
super-stupid 	0
an awkwardly garish showcase that diverges from anything remotely probing or penetrating . 	0
is that she never lets her character become a caricature -- not even with that radioactive hair 	1
though its story is only surface deep , the visuals and enveloping sounds of blue crush make this surprisingly decent flick worth a summertime look-see . 	1
my big fat greek wedding is not only the best date movie of the year , it 's also a -- dare i say it twice -- delightfully charming -- and totally american , i might add -- slice of comedic bliss . 	1
e.t. is carried less by wow factors than by its funny , moving yarn that holds up well after two decades . 	1
there 's so much to look at in metropolis you hate to tear your eyes away from the images long enough to read the subtitles . 	1
includes the line ` my stepdad 's not mean , he 's just adjusting ' 	1
with the assassin is structured less as a documentary and more as a found relic 	0
for an absurd finale of twisted metal , fireballs and revenge 	0
light the candles , bring out the cake and do n't fret about the calories because there 's precious little substance in birthday girl -- it 's simply , and surprisingly , a nice , light treat . 	1
is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers 	0
gay or straight , kissing jessica stein is one of the greatest date movies in years . 	1
its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing . 	1
